113,20.2,57.3,8,9,2017,4,50
114,20.2,57.3,8,9,2017,4,55
115,20.2,57.5,8,9,2017,5,0
116,20.2,57.5,8,9,2017,5,5
117,20.2,57.5,8,9,2017,5,10
118,20.2,57.4,8,9,2017,5,15
119,20.1,57.5,8,9,2017,5,20
120,20.2,57.4,8,9,2017,5,25
121,20.2,57.5,8,9,2017,5,30
122,20.1,57.4,8,9,2017,5,35
123,20.1,57.4,8,9,2017,5,40
124,20.2,57.5,8,9,2017,5,45
125,20.1,57.5,8,9,2017,5,50
126,20.1,57.5,8,9,2017,5,55
127,20.1,57.6,8,9,2017,6,0
128,20.1,57.5,8,9,2017,6,5
129,20.1,57.5,8,9,2017,6,10
130,20.1,57.5,8,9,2017,6,15
131,20.1,57.5,8,9,2017,6,20
132,20.1,57.5,8,9,2017,6,25
133,20.1,57.6,8,9,2017,6,30
134,20.1,57.7,8,9,2017,6,35
135,20.1,57.7,8,9,2017,6,40
136,20.1,57.7,8,9,2017,6,45
137,20.1,57.7,8,9,2017,6,50
138,20,57.6,8,9,2017,6,55
139,20.1,57.7,8,9,2017,7,0
140,20,57.6,8,9,2017,7,5
141,20.1,57.7,8,9,2017,7,10
142,20,57.7,8,9,2017,7,15
143,20.1,57.9,8,9,2017,7,20
144,20.1,57.9,8,9,2017,7,25
145,20,58.1,8,9,2017,7,30
146,20.1,58.1,8,9,2017,7,35
147,20,58.1,8,9,2017,7,40
148,20,58.1,8,9,2017,7,45
149,20.1,58.1,8,9,2017,7,50
150,20,58.4,8,9,2017,7,55
151,20,58.5,8,9,2017,8,0
152,20,58.5,8,9,2017,8,5
153,20,59.1,8,9,2017,8,10
154,20,59.1,8,9,2017,8,15
155,20,59,8,9,2017,8,20
156,20,59.3,8,9,2017,8,25
157,20,59.4,8,9,2017,8,30
158,20,59.3,8,9,2017,8,35
159,20,59.4,8,9,2017,8,40
160,20,60.1,8,9,2017,8,45
161,20,59.8,8,9,2017,8,50
162,20,59.8,8,9,2017,8,55
163,20,59.7,8,9,2017,9,0
164,20,59.6,8,9,2017,9,5
165,20,59.3,8,9,2017,9,10
166,20,59.4,8,9,2017,9,15
167,20,59.2,8,9,2017,9,20
168,20,58.9,8,9,2017,9,25
169,20,58.9,8,9,2017,9,30
170,20,58.9,8,9,2017,9,35
171,20,58.9,8,9,2017,9,40
172,20,59,8,9,2017,9,45
173,19.9,58.8,8,9,2017,9,50
174,19.9,58.6,8,9,2017,9,55
175,19.9,58.7,8,9,2017,10,0
176,19.9,58.7,8,9,2017,10,5
177,19.9,58.7,8,9,2017,10,10
178,19.9,58.7,8,9,2017,10,15
179,19.9,58.7,8,9,2017,10,20
180,19.9,59.4,8,9,2017,10,25
181,20,60,8,9,2017,10,30
182,20,59.7,8,9,2017,10,35
183,20,59.5,8,9,2017,10,40
184,20,59.4,8,9,2017,10,45
185,20,59.2,8,9,2017,10,50
186,20,59,8,9,2017,10,55
187,20,59,8,9,2017,11,0
188,20,59,8,9,2017,11,5
189,19.9,59.1,8,9,2017,11,10
190,19.9,58.9,8,9,2017,11,15
191,19.9,59,8,9,2017,11,20
192,20,58.9,8,9,2017,11,25
193,19.9,58.9,8,9,2017,11,30
194,19.9,59.5,8,9,2017,11,35
195,20,59.6,8,9,2017,11,40
196,19.9,60,8,9,2017,11,45
197,20,60.3,8,9,2017,11,50
198,20,60,8,9,2017,11,55
199,19.9,60.1,8,9,2017,12,0
200,19.9,60.3,8,9,2017,12,5
201,19.9,61,8,9,2017,12,10
202,19.9,61.4,8,9,2017,12,15
203,20,61.9,8,9,2017,12,20
204,20,62.2,8,9,2017,12,25
205,20,62.2,8,9,2017,12,30
206,20,62.3,8,9,2017,12,35
207,20,62.1,8,9,2017,12,40
208,20,61.8,8,9,2017,12,45
209,20,61.7,8,9,2017,12,50
210,20,61.4,8,9,2017,12,55
211,20.1,61.2,8,9,2017,13,0
212,20.1,60.7,8,9,2017,13,5
213,20.2,60,8,9,2017,13,10
214,20.1,61.2,8,9,2017,13,15
215,20.2,61.1,8,9,2017,13,20
216,20.2,60.6,8,9,2017,14,25
217,20.3,60.9,8,9,2017,14,30
218,20.4,62.1,8,9,2017,14,35
219,20.4,63,8,9,2017,14,40
220,20.4,63.6,8,9,2017,14,45
221,20.4,62.7,8,9,2017,14,50
222,20.5,61.1,8,9,2017,14,55
223,20.5,60.7,8,9,2017,15,0
224,20.5,59.9,8,9,2017,15,5
225,20.5,57.5,8,9,2017,15,10
226,20.5,58.1,8,9,2017,15,15
227,20.6,58.4,8,9,2017,15,20
228,20.6,58.2,8,9,2017,15,25
229,20.7,58.2,8,9,2017,15,30
230,20.7,58.1,8,9,2017,15,35
231,20.7,57.9,8,9,2017,15,40
232,20.7,57.8,8,9,2017,15,45
233,20.7,57.6,8,9,2017,15,50
234,20.8,57.2,8,9,2017,15,55
235,20.8,56.9,8,9,2017,16,0
236,20.7,56.7,8,9,2017,16,5
237,20.8,56.3,8,9,2017,16,10
238,20.8,56.2,8,9,2017,16,15
239,20.8,56,8,9,2017,16,20
240,20.8,55.5,8,9,2017,16,25
241,20.8,55.1,8,9,2017,16,30
242,20.8,54.9,8,9,2017,16,35
243,20.8,54.8,8,9,2017,16,40
244,20.8,54.7,8,9,2017,16,45
245,20.8,54.7,8,9,2017,16,50
246,20.8,54.8,8,9,2017,16,55
247,20.8,55.1,8,9,2017,17,0
248,20.8,54.8,8,9,2017,17,5
249,20.8,54.4,8,9,2017,17,10
250,20.8,54.3,8,9,2017,17,15
251,20.8,54.6,8,9,2017,17,20
252,20.8,54.2,8,9,2017,17,25
253,20.8,53.7,8,9,2017,17,30
254,20.8,53.3,8,9,2017,17,35
255,20.8,52.3,8,9,2017,17,40
256,20.8,52,8,9,2017,17,45
257,20.8,51.8,8,9,2017,17,50
258,20.8,51.7,8,9,2017,17,55
259,20.7,51.5,8,9,2017,18,0
260,20.8,51.5,8,9,2017,18,5
261,20.8,51.3,8,9,2017,18,10
262,20.7,51,8,9,2017,18,15
263,20.7,50.9,8,9,2017,18,20
264,20.7,50.7,8,9,2017,18,25
265,20.7,50.7,8,9,2017,18,30
266,20.7,50.8,8,9,2017,18,35
267,20.7,51.1,8,9,2017,18,40
268,20.7,51.2,8,9,2017,18,45
269,20.7,51.2,8,9,2017,18,50
270,20.7,51.3,8,9,2017,18,55
271,20.7,51.5,8,9,2017,19,0
272,20.7,51.9,8,9,2017,19,5
273,20.6,51.8,8,9,2017,19,10
274,20.6,51.9,8,9,2017,19,15
275,20.6,51.9,8,9,2017,19,20
276,20.6,51.9,8,9,2017,19,25
277,20.6,52,8,9,2017,19,30
278,20.6,52.1,8,9,2017,19,35
279,20.6,51.9,8,9,2017,19,40
280,20.6,52.1,8,9,2017,19,45
281,20.5,51.9,8,9,2017,19,50
282,20.6,52.3,8,9,2017,19,55
283,20.6,52.7,8,9,2017,20,0
284,20.6,52.9,8,9,2017,20,5
285,20.6,52.9,8,9,2017,20,10
286,20.6,52.8,8,9,2017,20,15
287,20.6,52.6,8,9,2017,20,20
288,20.6,52.6,8,9,2017,20,25
289,20.6,52.5,8,9,2017,20,30
290,20.6,52.4,8,9,2017,20,35
291,20.6,52.4,8,9,2017,20,40
292,20.5,52.8,8,9,2017,20,45
293,20.6,55.2,8,9,2017,20,50
294,20.6,55,8,9,2017,20,55
295,20.6,54.2,8,9,2017,21,0
296,20.6,54.2,8,9,2017,21,5
297,20.6,54.2,8,9,2017,21,10
298,20.6,54.1,8,9,2017,21,15
299,20.6,54.2,8,9,2017,21,20
300,20.6,54.3,8,9,2017,21,25
301,20.6,54.5,8,9,2017,21,30
302,20.6,54.6,8,9,2017,21,35
303,20.5,54.6,8,9,2017,21,40
304,20.6,54.8,8,9,2017,21,45
305,20.6,54.8,8,9,2017,21,50
306,20.5,55,8,9,2017,21,55
307,20.6,55,8,9,2017,22,0
308,20.6,55.1,8,9,2017,22,5
309,20.6,55.3,8,9,2017,22,10
310,20.5,55.3,8,9,2017,22,15
311,20.5,55.7,8,9,2017,22,20
312,20.5,55.6,8,9,2017,22,25
313,20.5,55.6,8,9,2017,22,30
314,20.5,55.4,8,9,2017,22,35
315,20.5,55.3,8,9,2017,22,40
316,20.5,55.2,8,9,2017,22,45
317,20.5,55,8,9,2017,22,50
318,20.5,54.9,8,9,2017,22,55
319,20.5,54.6,8,9,2017,23,0
320,20.5,54.5,8,9,2017,23,5
321,20.5,54.3,8,9,2017,23,10
322,20.5,54.1,8,9,2017,23,15
323,20.5,53.9,8,9,2017,23,20
324,20.5,53.9,8,9,2017,23,25
325,20.4,53.6,8,9,2017,23,30
326,20.4,53.6,8,9,2017,23,35
327,20.4,53.3,8,9,2017,23,40
328,20.4,53.2,8,9,2017,23,45
329,20.4,53.2,8,9,2017,23,50
330,20.3,53.1,8,9,2017,23,55
331,20.4,53.1,9,9,2017,0,0
332,20.4,52.9,9,9,2017,0,5
333,20.3,52.9,9,9,2017,0,10
334,20.3,52.9,9,9,2017,0,15
335,20.3,52.9,9,9,2017,0,20
336,20.3,52.8,9,9,2017,0,25
337,20.3,52.8,9,9,2017,0,30
338,20.3,52.8,9,9,2017,0,35
339,20.3,52.7,9,9,2017,0,40
340,20.3,52.8,9,9,2017,0,45
341,20.3,52.7,9,9,2017,0,50
342,20.3,52.6,9,9,2017,0,55
343,20.3,52.5,9,9,2017,1,0
344,20.3,52.6,9,9,2017,1,5
345,20.3,52.6,9,9,2017,1,10
346,20.3,52.5,9,9,2017,1,15
347,20.3,52.5,9,9,2017,1,20
348,20.3,52.5,9,9,2017,1,25
349,20.2,52.1,9,9,2017,1,30
350,20.2,52,9,9,2017,1,35
351,20.2,52.1,9,9,2017,1,40
352,20.2,52.1,9,9,2017,1,45
353,20.2,52.3,9,9,2017,1,50
354,20.2,52.4,9,9,2017,1,55
355,20.2,52.3,9,9,2017,2,0
356,20.2,52.3,9,9,2017,2,5
357,20.2,52.7,9,9,2017,2,10
358,20.2,52.7,9,9,2017,2,15
359,20.2,52.8,9,9,2017,2,20
360,20.2,52.7,9,9,2017,2,25
361,20.1,52.8,9,9,2017,2,30
362,20.1,52.5,9,9,2017,2,35
363,20.1,52.5,9,9,2017,2,40
364,20.1,52.5,9,9,2017,2,45
365,20.1,52.3,9,9,2017,2,50
366,20.1,52.6,9,9,2017,2,55
367,20,52.3,9,9,2017,3,0
368,20.1,52.7,9,9,2017,3,5
369,20.1,52.7,9,9,2017,3,10
370,20.1,52.4,9,9,2017,3,15
371,20,52.3,9,9,2017,3,20
372,20,52.5,9,9,2017,3,25
373,20,52.4,9,9,2017,3,30
374,20,52.4,9,9,2017,3,35
375,20.1,52.7,9,9,2017,3,40
376,20,52.4,9,9,2017,3,45
377,20,52.5,9,9,2017,3,50
378,20,52.4,9,9,2017,3,55
379,20,52.4,9,9,2017,4,0
380,20,52.4,9,9,2017,4,5
381,19.9,52.3,9,9,2017,4,10
382,19.9,52.2,9,9,2017,4,15
383,19.9,52,9,9,2017,4,20
384,19.9,52.2,9,9,2017,4,25
385,19.9,52.1,9,9,2017,4,30
386,19.9,52.1,9,9,2017,4,35
387,19.9,52,9,9,2017,4,40
388,19.9,51.8,9,9,2017,4,45
389,19.9,51.8,9,9,2017,4,50
390,19.9,51.8,9,9,2017,4,55
391,19.9,51.8,9,9,2017,5,0
392,19.9,51.9,9,9,2017,5,5
393,19.8,51.6,9,9,2017,5,10
394,19.9,51.9,9,9,2017,5,15
395,19.8,51.6,9,9,2017,5,20
396,19.8,51.6,9,9,2017,5,25
397,19.8,51.4,9,9,2017,5,30
398,19.8,51.4,9,9,2017,5,35
399,19.8,51.4,9,9,2017,5,40
400,19.8,51.3,9,9,2017,5,45
401,19.7,51.4,9,9,2017,5,50
402,19.7,51.2,9,9,2017,5,55
403,19.8,51.2,9,9,2017,6,0
404,19.7,51,9,9,2017,6,5
405,19.7,51.1,9,9,2017,6,10
406,19.7,51.1,9,9,2017,6,15
407,19.7,50.8,9,9,2017,6,20
408,19.7,50.9,9,9,2017,6,25
409,19.7,50.8,9,9,2017,6,30
410,19.7,50.7,9,9,2017,6,35
411,19.7,50.7,9,9,2017,6,40
412,19.7,50.6,9,9,2017,6,45
413,19.6,50.4,9,9,2017,6,50
414,19.6,50.4,9,9,2017,6,55
415,19.6,50.5,9,9,2017,7,0
416,19.6,50.4,9,9,2017,7,5
417,19.6,50.1,9,9,2017,7,10
418,19.6,50.2,9,9,2017,7,15
419,19.6,50.2,9,9,2017,7,20
420,19.6,50,9,9,2017,7,25
421,19.6,50.2,9,9,2017,7,30
422,19.6,50.4,9,9,2017,7,35
423,19.5,50.3,9,9,2017,7,40
424,19.6,50.3,9,9,2017,7,45
425,19.6,50.1,9,9,2017,7,50
426,19.6,50.1,9,9,2017,7,55
427,19.5,50.2,9,9,2017,8,0
428,19.5,50.1,9,9,2017,8,5
429,19.5,50,9,9,2017,8,10
430,19.6,49.9,9,9,2017,8,15
431,19.5,49.8,9,9,2017,8,20
432,19.5,49.5,9,9,2017,8,25
433,19.6,49.6,9,9,2017,8,30
434,19.5,49.8,9,9,2017,8,35
435,19.6,49.5,9,9,2017,8,40
436,19.6,49.6,9,9,2017,8,45
437,19.6,49.6,9,9,2017,8,50
438,19.6,49.6,9,9,2017,8,55
439,19.6,49.5,9,9,2017,9,0
440,19.6,49.4,9,9,2017,9,5
441,19.6,49.4,9,9,2017,9,10
442,19.6,49.2,9,9,2017,9,15
443,19.7,49.1,9,9,2017,9,20
444,19.6,48.9,9,9,2017,9,25
445,19.6,48.6,9,9,2017,9,30
446,19.6,48.5,9,9,2017,9,35
447,19.6,48.3,9,9,2017,9,40
448,19.7,48.2,9,9,2017,9,45
449,19.6,48.1,9,9,2017,9,50
450,19.7,48.1,9,9,2017,9,55
451,19.7,48.1,9,9,2017,10,0
452,19.7,49.6,9,9,2017,10,5
453,19.7,49.6,9,9,2017,10,10
454,19.8,49.6,9,9,2017,10,15
455,19.8,49.6,9,9,2017,10,20
456,19.9,50,9,9,2017,10,25
457,19.9,49.9,9,9,2017,10,30
458,19.9,49.9,9,9,2017,10,35
459,19.9,50.4,9,9,2017,10,40
460,19.9,50,9,9,2017,10,45
461,19.9,50,9,9,2017,10,50
462,19.9,50.5,9,9,2017,10,55
463,19.9,50.1,9,9,2017,11,0
464,19.9,50.2,9,9,2017,11,5
465,19.9,50.6,9,9,2017,11,10
466,19.9,50.6,9,9,2017,11,15
467,19.9,50.9,9,9,2017,11,20
468,19.9,51.8,9,9,2017,11,25
469,19.9,52.3,9,9,2017,11,30
470,19.9,51.7,9,9,2017,11,35
471,19.9,51.3,9,9,2017,11,40
472,19.9,51.1,9,9,2017,11,45
473,19.9,50.6,9,9,2017,11,50
474,19.9,50.5,9,9,2017,11,55
475,19.9,50.3,9,9,2017,12,0
476,19.9,51,9,9,2017,12,5
477,19.9,50.6,9,9,2017,12,10
478,19.9,51,9,9,2017,12,15
479,19.9,55.8,9,9,2017,12,20
480,19.9,51.1,9,9,2017,12,25
481,19.9,50,9,9,2017,12,30
482,19.9,50.4,9,9,2017,12,35
483,19.9,50.8,9,9,2017,12,40
484,19.9,51,9,9,2017,12,45
485,19.9,51.6,9,9,2017,12,50
486,19.9,51.3,9,9,2017,12,55
487,19.9,51.5,9,9,2017,13,0
488,19.9,51.5,9,9,2017,13,5
489,19.9,51.4,9,9,2017,13,10
490,19.9,51.6,9,9,2017,13,15
491,19.9,51.3,9,9,2017,13,20
492,19.9,51.4,9,9,2017,13,25
493,19.9,51.5,9,9,2017,13,30
494,19.9,51.5,9,9,2017,13,35
495,19.8,51.5,9,9,2017,13,40
496,19.9,52.3,9,9,2017,13,45
497,19.9,53,9,9,2017,13,50
498,19.9,54.7,9,9,2017,13,55
499,19.9,55.3,9,9,2017,14,0
500,19.9,55.7,9,9,2017,14,5
501,19.9,56,9,9,2017,14,10
502,19.9,55.1,9,9,2017,14,15
503,19.9,54.9,9,9,2017,14,20
504,19.9,54.7,9,9,2017,14,25
505,19.9,55.8,9,9,2017,14,30
506,19.9,56.3,9,9,2017,14,35
507,19.9,56.7,9,9,2017,14,40
508,19.9,56.8,9,9,2017,14,45
509,20,56.7,9,9,2017,14,50
510,20,56.5,9,9,2017,14,55
511,20,56.4,9,9,2017,15,0
512,20,56.4,9,9,2017,15,5
513,20,56.7,9,9,2017,15,10
514,20,56.9,9,9,2017,15,15
515,20,57.4,9,9,2017,15,20
516,20,60.4,9,9,2017,15,25
517,20.1,61,9,9,2017,15,30
518,20.2,61,9,9,2017,15,35
519,20.2,60.3,9,9,2017,15,40
520,20.2,59.7,9,9,2017,15,45
521,20.2,59.7,9,9,2017,15,50
522,20.2,59.5,9,9,2017,15,55
523,20.2,59.2,9,9,2017,16,0
524,20.3,58.9,9,9,2017,16,5
525,20.3,58.6,9,9,2017,16,10
526,20.3,58.3,9,9,2017,16,15
527,20.3,57.9,9,9,2017,16,20
528,20.3,57.5,9,9,2017,16,25
529,20.3,57.4,9,9,2017,16,30
530,20.3,57.5,9,9,2017,16,35
531,20.2,57.9,9,9,2017,16,40
532,20.3,58.4,9,9,2017,16,45
533,20.3,57.7,9,9,2017,16,50
534,20.3,56.4,9,9,2017,16,55
535,20.3,55.4,9,9,2017,17,0
536,20.2,54.2,9,9,2017,17,5
537,20.3,54.6,9,9,2017,17,10
538,20.6,54.1,9,9,2017,17,15
539,20.5,54.2,9,9,2017,17,20
540,20.4,54.1,9,9,2017,17,25
541,20.3,54.4,9,9,2017,17,30
542,20.3,54.3,9,9,2017,17,35
543,20.3,54.6,9,9,2017,17,40
544,20.2,54.8,9,9,2017,17,45
545,20.3,54.9,9,9,2017,17,50
546,20.3,55.2,9,9,2017,17,55
547,20.3,55.7,9,9,2017,18,0
548,20.2,56.5,9,9,2017,18,5
549,20.2,56.2,9,9,2017,18,10
550,20.2,56,9,9,2017,18,15
551,20.2,55.8,9,9,2017,18,20
552,20.2,55.2,9,9,2017,18,25
553,20.2,55.3,9,9,2017,18,30
554,20.2,55.3,9,9,2017,18,35
555,20.2,55.4,9,9,2017,18,40
556,20.2,55.1,9,9,2017,18,45
557,20.3,54.9,9,9,2017,18,50
558,20.3,54.9,9,9,2017,18,55
559,20.2,54.6,9,9,2017,19,0
560,20.3,54.5,9,9,2017,19,5
561,20.2,54.1,9,9,2017,19,10
562,20.2,53.7,9,9,2017,19,15
563,20.2,53.6,9,9,2017,19,20
564,20.2,53.3,9,9,2017,19,25
565,20.2,53.4,9,9,2017,19,30
566,20.2,53.6,9,9,2017,19,35
567,20.2,53.7,9,9,2017,19,40
568,20.2,53.9,9,9,2017,19,45
569,20.2,54.1,9,9,2017,19,50
570,20.2,54.3,9,9,2017,19,55
571,20.2,54.5,9,9,2017,20,0
572,20.2,54.7,9,9,2017,20,5
573,20.2,54.8,9,9,2017,20,10
574,20.2,54.8,9,9,2017,20,15
575,20.2,54.9,9,9,2017,20,20
576,20.2,55,9,9,2017,20,25
577,20.2,55,9,9,2017,20,30
578,20.2,55.3,9,9,2017,20,35
579,20.2,54.5,9,9,2017,20,40
580,20.3,54.9,9,9,2017,20,45
581,20.4,54.3,9,9,2017,20,50
582,20.4,54.5,9,9,2017,20,55
583,20.5,56.3,9,9,2017,21,0
584,20.5,61.4,9,9,2017,21,5
585,20.7,60.5,9,9,2017,21,10
586,20.7,61.8,9,9,2017,21,15
587,20.8,63.2,9,9,2017,21,20
588,20.8,64.1,9,9,2017,21,25
589,20.9,61.8,9,9,2017,21,30
590,20.9,61.5,9,9,2017,21,35
591,21,61.7,9,9,2017,21,40
592,21,64,9,9,2017,21,45
593,21.1,62.5,9,9,2017,21,50
594,21.1,61.2,9,9,2017,21,55
595,21.2,60.3,9,9,2017,22,0
596,21.1,59.8,9,9,2017,22,5
597,21.2,59.3,9,9,2017,22,10
598,21.1,58.8,9,9,2017,22,15
599,21.2,57.9,9,9,2017,22,20
600,21.3,57.4,9,9,2017,22,25
601,21.2,57.3,9,9,2017,22,30
602,21.2,57.3,9,9,2017,22,35
603,21.3,57.4,9,9,2017,22,40
604,21.3,56.6,9,9,2017,22,45
605,21.3,56.4,9,9,2017,22,50
606,21.3,56.1,9,9,2017,22,55
607,21.4,55.9,9,9,2017,23,0
608,21.4,55.8,9,9,2017,23,5
609,21.4,55.8,9,9,2017,23,10
610,21.3,55,9,9,2017,23,15
611,21.2,54.9,9,9,2017,23,20
612,21.1,55.1,9,9,2017,23,25
613,21.1,55.1,9,9,2017,23,30
614,21,55.2,9,9,2017,23,35
615,20.9,55.2,9,9,2017,23,40
616,20.9,55.3,9,9,2017,23,45
617,20.8,55.2,9,9,2017,23,50
618,20.8,55.5,9,9,2017,23,55
619,20.7,55.6,10,9,2017,0,0
620,20.7,55.8,10,9,2017,0,5
621,20.7,56,10,9,2017,0,10
622,20.7,56.1,10,9,2017,0,15
623,20.6,56.1,10,9,2017,0,20
624,20.6,56.1,10,9,2017,0,25
625,20.5,56.2,10,9,2017,0,30
626,20.5,56,10,9,2017,0,35
627,20.5,55.9,10,9,2017,0,40
628,20.4,56,10,9,2017,0,45
629,20.4,56,10,9,2017,0,50
630,20.4,55.9,10,9,2017,0,55
631,20.3,55.7,10,9,2017,1,0
632,20.3,55.9,10,9,2017,1,5
633,20.3,55.9,10,9,2017,1,10
634,20.3,55.8,10,9,2017,1,15
635,20.3,55.8,10,9,2017,1,20
636,20.3,56,10,9,2017,1,25
637,20.2,55.9,10,9,2017,1,30
638,20.2,56.1,10,9,2017,1,35
639,20.2,56.1,10,9,2017,1,40
640,20.2,56,10,9,2017,1,45
641,20.2,56,10,9,2017,1,50
642,20.1,56.1,10,9,2017,1,55
643,20.1,56.2,10,9,2017,2,0
644,20.1,56.1,10,9,2017,2,5
645,20,56.2,10,9,2017,2,10
646,20,56.1,10,9,2017,2,15
647,20,56,10,9,2017,2,20
648,20,55.9,10,9,2017,2,25
649,20,56.1,10,9,2017,2,30
650,19.9,56,10,9,2017,2,35
651,19.9,55.9,10,9,2017,2,40
652,19.9,56,10,9,2017,2,45
653,19.9,56.1,10,9,2017,2,50
654,19.9,55.9,10,9,2017,2,55
655,19.9,56.1,10,9,2017,3,0
656,19.9,55.9,10,9,2017,3,5
657,19.9,56,10,9,2017,3,10
658,19.9,56,10,9,2017,3,15
659,19.8,55.8,10,9,2017,3,20
660,19.9,55.9,10,9,2017,3,25
661,19.8,55.8,10,9,2017,3,30
662,19.8,55.8,10,9,2017,3,35
663,19.8,55.8,10,9,2017,3,40
664,19.7,55.7,10,9,2017,3,45
665,19.8,55.4,10,9,2017,3,50
666,19.7,55.5,10,9,2017,3,55
667,19.8,55.7,10,9,2017,4,0
668,19.7,55.6,10,9,2017,4,5
669,19.7,55.9,10,9,2017,4,10
670,19.7,55.6,10,9,2017,4,15
671,19.7,55.9,10,9,2017,4,20
672,19.6,55.9,10,9,2017,4,25
673,19.6,55.7,10,9,2017,4,30
674,19.6,55.6,10,9,2017,4,35
675,19.6,55.6,10,9,2017,4,40
676,19.6,55.6,10,9,2017,4,45
677,19.6,55.6,10,9,2017,4,50
678,19.6,55.6,10,9,2017,4,55
679,19.6,55.6,10,9,2017,5,0
